"","logFC","t","P.Value","adj.P.Val","B"
"12262",1.9947805817852,3.55525368967049,0.00316666775507423,0.00316666775507423,-1.59573822309571
"11605",1.54988409478229,3.54228947584456,0.00324926511790474,0.00324926511790474,-1.61929199744182
"66977",1.69584431099195,3.54092441633329,0.00325808754635818,0.00325808754635818,-1.6217722474127
"545812",1.34271852976114,3.53612075489548,0.00328932615133232,0.00328932615133232,-1.63050051812234
"21938",1.50706916738455,3.53128570670545,0.00332107362325306,0.00332107362325306,-1.63928618231398
"16658",1.29962596389854,3.53001941937243,0.00332943909757421,0.00332943909757421,-1.64158718431827
"72119",1.62433739991562,3.52961407362426,0.0033321214155828,0.0033321214155828,-1.64232375305684
"107476",-1.74450247556821,-3.52142460779616,0.00338678270856748,0.00338678270856748,-1.6572056304596
"14469",1.39225620508242,3.52115762497402,0.00338857982955423,0.00338857982955423,-1.65769080636491
"17079",1.65012684598685,3.52051252464719,0.00339292610838313,0.00339292610838313,-1.65886312210563
"74041",1.24072425411002,3.5164521627342,0.00342041142227377,0.00342041142227377,-1.66624198254527
"11898",1.31505980722485,3.51206952319782,0.00345032994160271,0.00345032994160271,-1.6742067434253
"20877",1.49145805247319,3.50452079083084,0.00350248115048771,0.00350248115048771,-1.68792589716341
"12514",1.65808121715771,3.50132274631106,0.00352481377146031,0.00352481377146031,-1.69373824233995
"52033",1.92430136408314,3.50029431769399,0.00353202591655008,0.00353202591655008,-1.69560740053374
"56193",1.22678728307298,3.49032896055432,0.00360268451508858,0.00360268451508858,-1.71371983232113
"12236",1.33258168594123,3.4806124846194,0.00367294764269009,0.00367294764269009,-1.73138067320918
"69189",1.21505018919751,3.47749817112753,0.00369575872309363,0.00369575872309363,-1.73704143824276
"16181",2.30919164665076,3.45608920288903,0.00385647387137445,0.00385647387137445,-1.77595690821601
"13057",1.20010261651891,3.45496160068114,0.00386513081978275,0.00386513081978275,-1.77800661195951
"83490",1.26224411912438,3.45455177377042,0.00386828202316701,0.00386828202316701,-1.77875157717246
"17969",1.4762691245234,3.45375107452769,0.00387444613745988,0.00387444613745988,-1.7802070536466
"620913",1.41183749860273,3.45014557227132,0.00390232530408345,0.00390232530408345,-1.78676099137381
"14727",1.88950320752602,3.44618681026907,0.00393316822741006,0.00393316822741006,-1.79395708500921
"16323",1.70740401761538,3.41989476319139,0.00414431806128744,0.00414431806128744,-1.84174940370534
"12046",1.21255705238634,3.39368922552446,0.00436609641592652,0.00436609641592652,-1.88938144978812
"20210",4.52125503118807,3.3904903963813,0.00439397111220938,0.00439397111220938,-1.89519538240613
"15366",2.0465762807304,3.38276034131418,0.00446206990226539,0.00446206990226539,-1.90924448121739
"279572",1.76593549315861,3.3726841219676,0.00455242842050528,0.00455242842050528,-1.92755663584769
"66442",1.23394517225437,3.3657014427644,0.00461611910712848,0.00461611910712848,-1.94024593871145
"108961",1.40976329756855,3.35851282360635,0.00468262097902153,0.00468262097902153,-1.95330875627192
"382062",1.28423490252319,3.34099540574622,0.0048487202507209,0.0048487202507209,-1.98513704331595
"22169",1.55470013617747,3.33827822160039,0.00487500770836406,0.00487500770836406,-1.99007353690961
